grant_id,eric_id,title,author,publicationtype,publicationdateyear,publisher,source,url
R305H170085,ED626933,Advising for College Success: A Systematic Review of the Evidence,Amy Feygin; Trey Miller; Eric Bettinger; Madison Dell,"Reports - Research,Information Analyses",2022,"College Completion Network. Available from: American Institutes for Research. 1400 Crystal Drive 10th Floor, Arlington, VA 22202; Tel: 202-403-5000; e-mail: CNN@air.org; web site: https://collegecompletionnetwork.org/",College Completion Network,NA
R305H170085,ED672252,A Cost-Benefit Analysis of Corequisite English Developmental Education: Evidence from a Randomized Controlled Trial in Texas Community Colleges. EdWorkingPaper No. 23-764,Jesse Cunha; Trey Miller; Megan Austin; Lindsay Daugherty; Paco Martorell,Reports - Research,2023,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H170085,ED672388,The Benefits of Math Corequisite Support for Academic Outcomes for Students in Texas. EdWorkingPaper No. 24-903,Megan Austin; Paco Martorell; Trey Miller; Lindsay Daugherty,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190004,ED659100,Elementary English Language Arts Curriculum Resources in Michigan: Trends from 2019-2023. Research Report,Amy Cummings; Tanya S. Wright,Reports - Evaluative,2024,"Education Policy Innovation Collaborative. 620 Farm Lane, Suite 236, East Lansing, MI 48824. Tel: 517-884-0377; e-mail: epicedpolicy@msu.edu; Web site: https://epicedpolicy.org/",Education Policy Innovation Collaborative,NA
R305H190004,ED672715,Challenges in Implementing Teacher-Student Assignment Policies: Evidence from Michigan's Read by Grade Three Law,John Westall; Katharine O. Strunk; Andrew Utter,Reports - Research,2023,"Education Policy Innovation Collaborative. 620 Farm Lane, Suite 236, East Lansing, MI 48824. Tel: 517-884-0377; e-mail: epicedpolicy@msu.edu; Web site: https://epicedpolicy.org/",Education Policy Innovation Collaborative,NA
R305H190004,ED674057,The Impacts of Grade Retention Policy with Minimal Retention. EdWorkingPaper No. 25-1188,Jordan S. Berne; Brian A. Jacob; Christina Weiland; Katharine O. Strunk,Reports - Research,2025,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190004,ED676512,The Impacts of Grade Retention Policy with Minimal Retention. Working Paper 33764,Jordan S. Berne; Brian A. Jacob; Christina Weiland; Katharine O. Strunk,Reports - Research,2025,"National Bureau of Economic Research. 1050 Massachusetts Avenue, Cambridge, MA 02138-5398. Tel: 617-588-0343; Web site: http://www.nber.org",National Bureau of Economic Research,https://www.nber.org/papers/w33764
R305H190004,ED680344,The Impact of Coaching on K-3 Literacy Instruction in Michigan. Policy Brief,Lori Bruner; Tanya S. Wright,Reports - Research,2026,"Education Policy Innovation Collaborative. 620 Farm Lane, Suite 236, East Lansing, MI 48824. Tel: 517-884-0377; e-mail: epicedpolicy@msu.edu; Web site: https://epicedpolicy.org/",Education Policy Innovation Collaborative,NA
R305H190035,EJ1455472,Are Community-College Students Increasingly Choosing High-Paying Fields of Study? Evidence from Massachusetts,Richard J. Murnane; John B. Willett; Aubrey McDonough; John P. Papay; Ann Mantil,"Journal Articles,Reports - Research",2024,"SAGE Publications. 2455 Teller Road, Thousand Oaks, CA 91320. Tel: 800-818-7243; Tel: 805-499-9774; Fax: 800-583-2665; e-mail: journals@sagepub.com; Web site: http://sagepub.com",AERA Open,NA
R305H190035,ED672122,On the Threshold: Impacts of Barely Passing High-School Exit Exams on Post-Secondary Enrollment and Completion. EdWorkingPaper No. 22-627,John P. Papay; Ann Mantil; Richard J. Murnane,Reports - Research,2022,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190035,ED672351,Are Community College Students Increasingly Choosing High-Paying Fields of Study? Evidence from Massachusetts. EdWorkingPaper No. 24-1062,Richard J. Murnane; John B. Willett; Aubrey McDonough; John P. Papay; Ann Mantil,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190035,ED657279,Building Stronger Community College Transfer Pathways: Evidence from Massachusetts,Richard J. Murnane; John B. Willett; John P. Papay; Ann Mantil; Preeya P. Mbekeani; Aubrey McDonough,Reports - Research,2022,NA,Grantee Submission,NA
R305H190035,ED657281,Lifting All Boats? Accomplishments and Challenges from 20 Years of Education Reform in Massachusetts,John P. Papay; Ann Mantil; Richard J. Murnane; Lily An; Kate Donohue; Aubrey McDonough,Reports - Research,2020,NA,Grantee Submission,NA
R305H190035,ED657325,The Impact of COVID on College-Going: Equity Implications for the Classes of 2020 and 2021,John Papay; Ann Mantil; Richard Murnane; Alan Perez,Reports - Research,2021,NA,Grantee Submission,NA
R305H190035,ED657274,"Rising Numbers, Unmet Needs: Immigrant Newcomers in Massachusetts High Schools",Ann Mantil; John P. Papay; Ian M. Ferguson; Preeya P. Mbekeani; Richard J. Murnane,Reports - Research,2023,NA,Grantee Submission,NA
R305H190035,ED674095,The MCAS as a Graduation Requirement: Findings from a Research-Practice Partnership,John P. Papay; Ann Mantil; Richard J. Murnane; Ian M. Ferguson; James Lopresti; Preeya P. Mbekeani; Aubrey McDonough; Emma Zorfass,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190035,ED676559,Introducing a High-School Exit Exam in Science: Consequences in Massachusetts. Working Paper 34023,Ann Mantil; John Papay; Preeya P. Mbekeani; Richard J. Murnane,Reports - Research,2025,"National Bureau of Economic Research. 1050 Massachusetts Avenue, Cambridge, MA 02138-5398. Tel: 617-588-0343; Web site: http://www.nber.org",National Bureau of Economic Research,https://www.nber.org/papers/w34023
R305H190035,ED672237,Understanding High Schools' Effects on Longer-Term Outcomes. EdWorkingPaper No. 23-729,Preeya P. Mbekeani; John P. Papay; Ann Mantil; Richard J. Murnane,Reports - Research,2023,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190035,ED679696,Understanding High Schools' Effects on Longer-Term Outcomes. Working Paper 34913,Preeya P. Mbekeani; John P. Papay; Ann Mantil; Richard J. Murnane,Reports - Research,2026,"National Bureau of Economic Research. 1050 Massachusetts Avenue, Cambridge, MA 02138-5398. Tel: 617-588-0343; Web site: http://www.nber.org",National Bureau of Economic Research,https://www.nber.org/papers/w34913
R305H190036,EJ1390132,Merging High School and College: The Early College High School Model,"Edmunds, Julie A.","Journal Articles,Reports - Research",2023,"National Association of State Boards of Education. 2121 Crystal Drive Suite 350, Arlington, VA 22202. Tel: 800-368-5023; Tel: 703-684-4000; Fax: 703-836-2313; e-mail: boards@nasbe.org; Web site: https://www.nasbe.org/category/the-standard/",State Education Standard,NA
R305H190036,ED611926,What Happens When You Combine High School and College? The Impact of Early Colleges on Postsecondary Performance and Completion,"Edmunds, Julie",Reports - Descriptive,2020,"SERVE Center at University of North Carolina at Greensboro. 5900 Summit Avenue Suite 201, Browns Summit, NC 27214. Tel: 800-755-3277; Tel: 336-315-7400; Fax: 336-315-7457; Web site: http://www.serve.org",SERVE Center at University of North Carolina at Greensboro,NA
R305H190036,ED662015,High School Advising: Exploring NYC Students' Perceptions of School-Based Support for College and Career Transitions. Research Report,John Sludden; James J. Kemple,"Reports - Research-practitioner Partnerships,Reports - Research",2024,"Research Alliance for New York City Schools. 285 Mercer Street 3rd Floor, New York, NY 10003. Tel: 212-992-7697; Fax: 212-992-4910; e-mail: research.alliance@nyu.edu; Web site: http://www.ranycs.org",Research Alliance for New York City Schools,https://steinhardt.nyu.edu/sites/default/files/2024-09/Advising_Report_Final%20PDF%20Secured.pdf
R305H190036,ED660109,Spillover Effects of Specialized High Schools. EdWorkingPaper No. 24-1013,Christine Mulhern; Shelby McNeill; Fatih Unlu; Brian Phillips; Julie A. Edmunds; Eric Grebing,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: AISR_Info@brown.edu; Web site: http://www.annenberginstitute.org",Annenberg Institute for School Reform at Brown University,NA
R305H190036,ED654723,Evaluating the Longer Term Impact of Early College High Schools on Workforce Outcomes,Mengli Song; Kristina Zeiser; Kyle Neering; Robert Schwarzhaupt; Sara Mitchell,Reports - Research,2024,"American Institutes for Research. 1400 Crystal Drive 10th Floor, Arlington, VA 22202. Tel: 202-403-5000; Fax: 202-403-5001; e-mail: inquiry@air.org; Web site: https://www.air.org/",American Institutes for Research,NA
R305H190036,EJ1455117,The Impact of Early Colleges on Postsecondary Performance and Completion,Julie A. Edmunds; Fatih Unlu; Brian Phillips; Elizabeth J. Glennie; Christine Mulhern,"Journal Articles,Reports - Research",2024,"SAGE Publications. 2455 Teller Road, Thousand Oaks, CA 91320. Tel: 800-818-7243; Tel: 805-499-9774; Fax: 800-583-2665; e-mail: journals@sagepub.com; Web site: http://sagepub.com",AERA Open,NA
R305H190036,ED671103,The Costs and Benefits of North Carolina's Early College High School Model. EdWorkingPaper No. 25-1136,Brian Phillips; Julie A. Edmunds; Fatih Unlu; Elizabeth Glennie; Christine Mulhern,Reports - Research,2025,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190036,ED672387,Implementation and Impacts of Career-Focused Advising. EdWorkingPaper No. 24-1011,Brian Phillips; Christine Mulhern; Bryan C. Hutchins; Julie A. Edmunds,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305H190036,ED661559,Exploring the Role and Effects of High School Advising on CTE Students' Transition to Postsecondary Education and the Workforce,Julie A. Edmunds; Christine Mulhern; Brian Phillips; Rachel Rosen; John Sludden; James Kemple; Bryan C. Hutchins; Emma Alterman; Cassie Wuest,Reports - Research,2024,NA,Grantee Submission,NA
R305H190036,ED661593,The Role of High School Career-Focused Advising in Students' Postsecondary Planning: A Qualitative Study,Bryan C. Hutchins; Emma Alterman; Cassie Wuest; John Sludden; Julie A. Edmunds,Reports - Research,2024,NA,Grantee Submission,NA
R305H190036,ED658175,The Impact of Early Colleges. Interactive Research Report,Kristina Zeiser; Robert Schwarzhaupt; Mengli Song; Kyle Neering; Sara Mitchell; Joanne Blank,"Reports - Research,Numerical/Quantitative Data",2024,"American Institutes for Research. 1400 Crystal Drive 10th Floor, Arlington, VA 22202. Tel: 202-403-5000; Fax: 202-403-5001; e-mail: inquiry@air.org; Web site: https://www.air.org/",Grantee Submission,https://indd.adobe.com/view/be261913-7364-4f51-854d-861b1a539188
R305H190036,ED625873,CTE-Focused Dual Enrollment: Participation and Outcomes. EdWorkingPaper No. 22-692,Julie Edmunds; Fatih Unlu; Brian Phillips; Bryan Hutchins; Christine Mulhern,Reports - Research,2022,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: AISR_Info@brown.edu; Web site: http://www.annenberginstitute.org",Annenberg Institute for School Reform at Brown University,NA
R305J020039,ED502153,Effects of Preschool Curriculum Programs on School Readiness. Report from the Preschool Curriculum Evaluation Research Initiative. NCER 2008-2009,NA,"Numerical/Quantitative Data,Reports - Evaluative",2008,"National Center for Education Research.  Available from: ED Pubs. P.O. Box 1398, Jessup, MD 20794. Tel: 877-433-7826; Fax: 301-470-1244; Web site: http://www.edpubs.org/webstore/Content/search.asp",National Center for Education Research,NA
R305J020040,ED502153,Effects of Preschool Curriculum Programs on School Readiness. Report from the Preschool Curriculum Evaluation Research Initiative. NCER 2008-2009,NA,"Numerical/Quantitative Data,Reports - Evaluative",2008,"National Center for Education Research.  Available from: ED Pubs. P.O. Box 1398, Jessup, MD 20794. Tel: 877-433-7826; Fax: 301-470-1244; Web site: http://www.edpubs.org/webstore/Content/search.asp",National Center for Education Research,NA
R305J020051,ED502153,Effects of Preschool Curriculum Programs on School Readiness. Report from the Preschool Curriculum Evaluation Research Initiative. NCER 2008-2009,NA,"Numerical/Quantitative Data,Reports - Evaluative",2008,"National Center for Education Research.  Available from: ED Pubs. P.O. Box 1398, Jessup, MD 20794. Tel: 877-433-7826; Fax: 301-470-1244; Web site: http://www.edpubs.org/webstore/Content/search.asp",National Center for Education Research,NA
R305J030084,EJ982563,Analysis of Letter Name Knowledge Using Rasch Measurement,"Bowles, Ryan P.; Skibbe, Lori E.; Justice, Laura M.","Journal Articles,Reports - Research",2011,"JAM Press. P.O. Box 1283, Maple Grove, MN 55311. e-mail: info@jampress.org; Web site: http://www.jampress.org",Journal of Applied Measurement,http://www.jampress.org/abst2011.htm
R305J030093,ED502153,Effects of Preschool Curriculum Programs on School Readiness. Report from the Preschool Curriculum Evaluation Research Initiative. NCER 2008-2009,NA,"Numerical/Quantitative Data,Reports - Evaluative",2008,"National Center for Education Research.  Available from: ED Pubs. P.O. Box 1398, Jessup, MD 20794. Tel: 877-433-7826; Fax: 301-470-1244; Web site: http://www.edpubs.org/webstore/Content/search.asp",National Center for Education Research,NA
R305J030103,ED502153,Effects of Preschool Curriculum Programs on School Readiness. Report from the Preschool Curriculum Evaluation Research Initiative. NCER 2008-2009,NA,"Numerical/Quantitative Data,Reports - Evaluative",2008,"National Center for Education Research.  Available from: ED Pubs. P.O. Box 1398, Jessup, MD 20794. Tel: 877-433-7826; Fax: 301-470-1244; Web site: http://www.edpubs.org/webstore/Content/search.asp",National Center for Education Research,NA
R305K040001,ED521700,"Mathematics Education for Young Children: What It Is and How to Promote It. Social Policy Report. Volume 22, Number 1","Ginsburg, Herbert P.; Lee, Joon Sun; Boyd, Judi Stevenson","Collected Works - Serial,Reports - Evaluative",2008,"Society for Research in Child Development. 2950 South State Street Suite 401, Ann Arbor, MI 48104. Tel: 734-926-0600; Fax: 734-926-0601; e-mail: info@srcd.org; Web site: http://www.srcd.org",Society for Research in Child Development,NA
R305K050004,ED622610,Scaling up the Implementation of a Pre-Kindergarten Mathematics Intervention in Public Preschool Programs,Prentice Starkey; Alice Klein,"Reports - Research,Numerical/Quantitative Data",2012,NA,Grantee Submission,NA
R305K050004,ED672054,Design and Analytic Features for Reducing Biases in Skill-Building Intervention Impact Forecasts. EdWorkingPaper No. 22-583,Daniela Alvarez-Vargas; Sirui Wan; Lynn S. Fuchs; Alice Klein; Drew H. Bailey,Reports - Research,2022,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305K050045,EJ1095322,Classroom Connectivity and Algebra 1 Achievement: A Three-Year Longitudinal Study,"Irving, Karen E.; Pape, Stephen J.; Owens, Douglas T.; Abrahamson, Louis; Silver, David; Sanalan, Vehbi A.","Journal Articles,Reports - Research",2016,"Association for the Advancement of Computing in Education. P.O. Box 1545, Chesapeake, VA 23327. Tel: 757-366-5606; Fax: 703-997-8760; e-mail: info@aace.org; Web site: http://www.aace.org",Journal of Computers in Mathematics and Science Teaching,NA
R305K050045,EJ858178,Physical Science Connected Classrooms: Case Studies,"Irving, Karen; Sanalan, Vehbi; Shirley, Melissa","Journal Articles,Reports - Research",2009,"Association for the Advancement of Computing in Education. P.O. Box 1545, Chesapeake, VA 23327-1545. Tel: 757-366-5606; Fax: 703-997-8760; e-mail: info@aace.org; Web site: http://www.aace.org",Journal of Computers in Mathematics and Science Teaching,http://www.editlib.org/p/27079
R305K050157,EJ1118544,"Math, Science, and Technology in the Early Grades","Clements, Douglas H.; Sarama, Julie","Journal Articles,Reports - Research",2016,"Woodrow Wilson School of Public and International Affairs at Princeton University and The Brookings Institution. 267 Wallace Hall, Princeton University, Princeton, NJ 08544. Tel: 609-258-6979; e-mail: FOC@princeton.edu; Web site: http://futureofchildren.org/futureofchildren/publications/journals",Future of Children,NA
R305K050157,EJ1161168,Valid Issues but Limited Scope: A Response to Kitchen and Berk's Research Commentary on Educational Technology,"Clements, Douglas H.; Sarama, Julie","Journal Articles,Opinion Papers,Reports - Evaluative",2017,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191. Tel: 800-235-7566; Tel: 703-620-9840; Fax: 703-476-2570; e-mail: NCTM@nctm.org; Web site: http://www.nctm.org/publications/journal-for-research-in-mathematics-education",Journal for Research in Mathematics Education,http://www.nctm.org/Publications/Journal-for-Research-in-Mathematics-Education/2017/Vol48/Issue5/Valid-Issues-but-Limited-Scope_-A-Response-to-Kitchen-and-Berk_s-Research-Commentary-on-Educational-Technology/
R305K050157,ED623690,Results of the Early Math Project -- Scale-Up Cross-Site Results. Working Paper,"Hofer, Kerry G.; Lipsey, Mark W.; Dong, Nianbo; Farran, Dale C.","Reports - Research,Numerical/Quantitative Data",2013,"Peabody Research Institute. 230 Appleton Place, PMB 0181, Nashville, TN 37203. Tel: 615-322-8540; Fax: 615-322-0293; Web site: http://peabody.vanderbilt.edu/research/pri",Peabody Research Institute,NA
R305K050157,EJ1351720,Challenging but Achievable Math for Young Children,"Clements, Douglas H.; Guss, Shannon S.; Sarama, Julie","Journal Articles,Reports - Descriptive",2022,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191. Tel: 800-235-7566; Tel: 703-620-9840; Fax: 703-476-2570; e-mail: publicationsdept@nctm.org; Web site: https://pubs.nctm.org/",Mathematics Teacher: Learning and Teaching PK-12,https://pubs.nctm.org/view/journals/mtlt/115/7/article-p468.xml
R305K050157,ED566266,Early Math Trajectories: Low-Income Children's Mathematics Knowledge from Age 4 to 11,"Rittle-Johnson, Bethany; Fyfe, Emily R.; Hofer, Kerry G.; Farran, Dale C.","Reports - Research,Journal Articles",2016,NA,Grantee Submission,NA
R305K050157,ED606570,Perspectives on the Nature of Mathematics and Research,"Sarama, Julie","Speeches/Meeting Papers,Reports - Descriptive",2018,North American Chapter of the International Group for the Psychology of Mathematics Education. e-mail: pmena.steeringcommittee@gmail.com; Web site: http://www.pmena.org/,North American Chapter of the International Group for the Psychology of Mathematics Education,NA
R305K050157,EJ765491,"Curriculum Research: Toward a Framework for ""Research-based Curricula""","Clements, Douglas H.","Journal Articles,Reports - Evaluative",2007,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191-1502. Tel: 800-235-7566; Tel: 703-620-3702; Fax: 703-476-2970; e-mail: orders@nctm.org; Web site: http://www.nctm.org/publications/",Journal for Research in Mathematics Education,http://my.nctm.org/eresources/article_summary.asp?URI=JRME2007-01-35a&from=B
R305K050157,EJ757034,"Effects of a Preschool Mathematics Curriculum: Summative Research on the ""Building Blocks"" Project","Clements, Douglas H.; Sarama, Julie","Journal Articles,Reports - Evaluative",2007,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191-1502. Tel: 800-235-7566; Tel: 703-620-3702; Fax: 703-476-2970; e-mail: orders@nctm.org; Web site: http://www.nctm.org/publications/",Journal for Research in Mathematics Education,http://my.nctm.org/eresources/article_summary.asp?URI=JRME2007-03-136a&from=B
R305K050157,EJ918252,Mathematics Learned by Young Children in An Intervention Based on Learning Trajectories: A Large-Scale Cluster Randomized Trial,"Clements, Douglas H.; Sarama, Julie; Spitler, Mary Elaine; Lange, Alissa A.; Wolfe, Christopher B.","Journal Articles,Reports - Research",2011,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191-1502. Tel: 800-235-7566; Tel: 703-620-3702; Fax: 703-476-2970; e-mail: orders@nctm.org; Web site: http://www.nctm.org/publications/",Journal for Research in Mathematics Education,http://www.nctm.org/eresources/article_summary.asp?URI=JRME2011-03-127a&from=B
R305K050157,EJ836649,Teaching Math in the Primary Grades: The Learning Trajectories Approach,"Sarama, Julie; Clements, Douglas","Journal Articles,Reports - Descriptive",2009,"National Association for the Education of Young Children. 1313 L Street NW Suite 500, Washington, DC 22205-4101. Tel: 800-424-2460; Tel: 202-232-8777; Fax: 202-328-2649; e-mail: editorial@naeyc.org; Web site: http://journal.naeyc.org",Young Children,http://journal.naeyc.org/search/item-detail.asp?page=1&docID=3538&sesID=1240302412714
R305K050157,EJ781036,Thinking about Learning Trajectories in Preschool,"Brown, Carmen S.; Sarama, Julie; Clements, Douglas H.","Journal Articles,Reports - Descriptive",2007,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191-1502. Tel: 800-235-7566; Tel: 703-620-3702; Fax: 703-476-2970; e-mail: orders@nctm.org; Web site: http://www.nctm.org/publications/",Teaching Children Mathematics,http://my.nctm.org/eresources/article_summary.asp?URI=TCM2007-10-178a&from=B
R305K050157,ED580343,"Learning and Teaching Early Math: The Learning Trajectories Approach, 2nd Edition. Studies in Mathematical Thinking and Learning Series",Douglas H. Clements; Julie Sarama,"Guides - Non-Classroom,Books,Reports - Descriptive",2014,"Routledge, Taylor & Francis Group. 7625 Empire Drive, Florence, KY 41042. Tel: 800-634-7064; Fax: 800-248-4724; e-mail: cserve@routledge-ny.com; Web site: http://www.routledge.com","Routledge, Taylor & Francis Group",https://www.routledge.com/Learning-and-Teaching-Early-Math-The-Learning-Trajectories-Approach/Clements-Sarama/p/book/9780415828505
R305K050157,EJ1159767,What Is Developmentally Appropriate Teaching?,Douglas H. Clements; Karen C. Fuson; Julie Sarama,"Journal Articles,Reports - Evaluative",2017,"National Council of Teachers of Mathematics. 1906 Association Drive, Reston, VA 20191. Tel: 800-235-7566; Tel: 703-620-9840; Fax: 703-476-2570; e-mail: NCTM@nctm.org; Web site: http://www.nctm.org/publications/teaching-children-mathematics/",Teaching Children Mathematics,http://www.nctm.org/Publications/Teaching-Children-Mathematics/2017/Vol24/Issue3/What-Is-Developmentally-Appropriate-Teaching_/
R305K050157,EJ1238415,Preschool Mathematics Intervention Can Significantly Improve Student Learning Trajectories through Elementary School,Denis Dumas; Daniel McNeish; Julie Sarama; Douglas Clements,"Journal Articles,Reports - Research",2019,"SAGE Publications. 2455 Teller Road, Thousand Oaks, CA 91320. Tel: 800-818-7243; Tel: 805-499-9774; Fax: 800-583-2665; e-mail: journals@sagepub.com; Web site: http://sagepub.com",AERA Open,NA
R305K050157,EJ1354792,Predictors of Middle School Students' Growth in Symbolic Number Comparison Performance,Courtney Pollack; Eric D. Wilkey; Gavin R. Price,"Journal Articles,Reports - Research",2022,"Leibniz Institute for Psychology. Universitatsring 15, Trier, 54296, Germany. e-mail: support@psychopen.eu; Web site: https://jnc.psychopen.eu",Journal of Numerical Cognition,NA
R305K050157,ED678327,Predicting Persistence and Fadeout across Multi-Site RCTs of an Early Childhood Mathematics Curriculum Intervention. EdWorkingPaper No. 26-1365,Tyler W. Watts; Caroline M. Botvin; Drew H. Bailey; Emma R. Hart; Shira Mattera; Douglas H. Clements; Julie Sarama; Dale C. Farran; Mark W. Lipsey,Reports - Research,2026,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305L030004,EJ1144878,Social-Emotional and Character Development Scale: Development and Initial Validation with Urban Elementary School Students,Peter Ji; David L. DuBois; Brian R. Flay,"Journal Articles,Reports - Research,Speeches/Meeting Papers",2013,"IAP - Information Age Publishing, Inc. P.O. Box 79049, Charlotte, NC 28271-7047. Tel: 704-752-9125; Fax: 704-752-9113; e-mail: infoage@infoagepub.com; Web site: http://www.infoagepub.com/research-in-character-education.html",Journal of Research in Character Education,http://www.infoagepub.com/jrce-issue.html?i=p5499ef181e5ad
R305L030004,ED562840,"Replication of Effects of the ""Positive Action"" Program in Randomized Trials in Hawai'i and Chicago Schools",Brian R. Flay,Reports - Research,2014,"Society for Research on Educational Effectiveness. 2040 Sheridan Road, Evanston, IL 60208. Tel: 202-495-0920; Fax: 202-640-4401; e-mail: inquiries@sree.org; Web site: http://www.sree.org",Society for Research on Educational Effectiveness,NA
R305L030162,ED602405,Propensity Score Analysis Statistical Methods and Applications. Second Edition. Advanced Quantitative Techniques in the Social Sciences. Volume 11,"Guo, Shenyang; Fraser, Mark W.","Books,Reports - Descriptive",2014,"SAGE Publications. Customer Care, 2455 Teller Road, Thousand Oaks, CA 91320. Tel: 800-818-7243; Tel: 805-499-9774; Fax: 800-583-2665; e-mail: order@sagepub.com; Web site: http://www.uk.sagepub.com",SAGE Publications Ltd (CA),https://us.sagepub.com/en-us/nam/propensity-score-analysis/book238151#description
R305L030162,ED628691,Intervention Research: Developing Social Programs. Pocket Guide to Social Work Research Methods,"Fraser, Mark W.; Richman, Jack M.; Galinsky, Maeda J.; Day, Steven H.","Books,Guides - Non-Classroom",2009,"Oxford University Press. 198 Madison Avenue, New York, NY 10016. Tel: 800-445-9714; Fax: 919-677-1303; e-mail: custserv.us@oup.com; Web site: http://www.oup.com/us",Oxford University Press,https://global.oup.com/academic/product/intervention-research-9780195325492?prevNumResPerPage=20&prevSortField=1&start=20&lang=en&cc=us#
R305M030052,ED507547,Learning How to Improve Vocabulary Instruction through Teacher Study Groups,"Dimino, Joseph; Taylor, Mary Jo","Books,Guides - Classroom - Teacher",2009,"Brookes Publishing Company. P.O. Box 10624, Baltimore, MD 21285. Tel: 800-638-3775; Fax: 410-337-8539; e-mail: custserv@brookespublishing.com; Web site: http://www.brookespublishing.com",Brookes Publishing Company,http://www.brookespublishing.com/store/books/dimino-70540/index.htm
R305M030052,ED612843,An Investigation of the Impact of the Teacher Study Group as a Means to Enhance the Quality of Reading Comprehension and Vocabulary Instruction for First Graders in Reading First Schools: Technical Report,"Gersten, Russell; Dimino, Joe; Jayanthi, Madhavi; Kim, Jimmy; Santoro, Lana","Reports - Research,Tests/Questionnaires",2009,"Instructional Research Group. 4281 Katella Avenue Ste 205,  Los Alamitos, CA 90720. Web site: https://www.inresg.org/",Instructional Research Group,NA
R305M030052,EJ780371,RTI (Response to Intervention): Rethinking Special Education for Students with Reading Difficulties (Yet Again),"Gersten, Russell; Dimino, Joseph A.","Journal Articles,Reports - Research",2006,"International Reading Association. 800 Barksdale Road, P.O. Box 8139, Newark, DE 19714-8139. Tel: 800-336-7323; Fax: 302-731-1057; e-mail: customerservice@reading.org; Web site: http://www.reading.org/publications/index.html",Reading Research Quarterly,http://www.reading.org/publications/journals/rrq/v41/i1/
