grant_id,ies_title,project_type,design,is_rct_final,design_signal,pre_wwc_call,in_wwc,wwc_designs,wwc_is_rct,rct_evidence,eric_rct_desc,eric_qed_desc,hit_title,hit_purpose,hit_abstract,hit_eric,hit_nonrct,is_center,n_abstracts,is_trial_design
R324A110027,Students Exposed to Trauma: An Efficacy Study of the Cognitive Behavioral Intervention for Trauma in Schools,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose + eric,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE
R324A110353,Evaluation of a Comprehensive Community-based Intervention for Toddlers with ASD,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,37,TRUE
R324A120178,Examining the Efficacy of a Classroom-Wide Model for Promoting Social Emotional Development and Addressing Challenging Behavior in Preschool Children with or at-risk for Disabilities,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,TRUE
R324A120410,A Randomized Trial of a Tutor-Based Mathematics and Attention Intervention for Low-Performing Pre-Schoolers at Risk for Mathematical Difficulties in School,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,title,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R324A130180,Parent Connectors: An Efficacy Study of Peer-Support for Parents of Middle School Youth with Emotional Disturbance,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R324A140002,A Modular CBT for Reducing Anxiety and Improving Educational Outcomes,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE
R324A140003,Reading Achievement Multi-component Program (RAMP-UP),Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A140005,Examining the Efficacy of Classroom Pivotal Response Teaching in Classroom Environments,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose + abstract,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,9,TRUE
R324A150076,Impact of Professional Development on Preschool Teachers' Use of Embedded-Instruction Practices: An Efficacy Trial of Tools for Teachers,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R324A150094,"An Efficacy Trial of J-EMT: Enhanced Milieu Teaching Language Intervention plus Joint Attention, Engagement and Regulation Intervention for Toddlers with Autism",Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,TRUE
R324A150138,READY for WAGES: Research on Employment of Adjudicated Youth through Working at Gaining Employment Social Skills Curriculum,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,eric,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
R324A150149,Long-Term Effects of the Kids in Transition to School (KITS) Program for Children with Developmental Disabilities and Behavioral Problems,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A160017,A Randomized Trial of Conjoint Behavioral Consultation (CBC) with Latino Students: A Replication Study,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,title + abstract,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE
R324A170008,The Self-Determined Learning Model of Instruction: Examining the Impact of Implementation Supports on Teacher and Student Outcomes,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,9,TRUE
R324A170086,An Efficacy Study of Strategic and Interactive Writing Instruction (SIWI): Teacher Development and Student Outcomes,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,12,TRUE
R324A170101,Supporting Teachers' Implementation of Data-Based Instruction in Early Writing: An Efficacy Study,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose + abstract + eric,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,8,TRUE
R324A180005,Testing the Long-Term Beneficial Impacts from a Comprehensive School Intervention for High-Functioning Children with ASD (HFASD): An Efficacy Follow-Up Study,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A180037,Family-Centered Intervention in Schools to Reduce Social and Behavioral Problems From Early Elementary School to Adolescence,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A190154,"Examining Outcomes of a Multi-Component, Individually Tailored Consultation Process Focused on Classroom Management for Teachers (K-5)",Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE
R324A200101,A Randomized Trial of the Connect-IT Intervention in Middle School Students With or At Risk for Reading Disabilities,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,title + purpose,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A200151,Examining the Efficacy of Friends on the Block: An Intensive Early Literacy Intervention for Elementary Students With Intellectual and Developmental Disability (Project Intensity),Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A200179,Efficacy of Story Friends Vocabulary Curriculum Targeting Preschoolers At Risk for Language and Literacy Disabilities,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE
R324A210021,Effectiveness of Leveled Literacy Intervention Intermediate for Third and Fourth Grade Students with Reading Difficulties or Disabilities,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R324A220161,Effects of CIRCLES on the Provision of Transition Services and Resulting Transition Outcomes for Students with Disabilities,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324B060047,Adaptive Treatments for Children with ADHD,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18,TRUE
R324E060086,A Randomized Trial of Preschool Instructional Strategies to Improve School Performance and Reduce Use of Special Education,Efficacy,Efficacy,TRUE,RCT (text),RCT,FALSE,NA,FALSE,title,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A170243,Using Web-Based Cognitive Assessment Systems for Predicting Student Performance on State Exams,Effectiveness,Other,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13,FALSE
R305A190162,Long Term Effects of Professional Development to Support New Teachers' Use of Effective Classroom Management Techniques,Follow-Up,Other,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE
R305A210130,Children's Longitudinal Development from Pre-K through High School as Disrupted by COVID-19,Follow-Up,Other,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose + abstract,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12,FALSE
R305A220281,Following Up on Initial Promise: Experimental Evidence on the Impacts of Full-Day Pre-K,Follow-Up,Other,TRUE,RCT (text),RCT,FALSE,NA,FALSE,eric,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE
R305C160004,Precision Education: The Virtual Learning Lab,Other,Other,TRUE,RCT (text),RCT,FALSE,NA,FALSE,eric,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,19,FALSE
R305R220012,Harnessing Retrieval Practice to Enhance Learning in Diverse Domains,Efficacy,Other,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,FALSE
R324R200003,Implementing Fraction Intervention Classwide to Address Mathematics Learning Disabilities in Inclusive Classrooms,Efficacy,Replication,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
R305A100116,National Randomized Control Trial of Everyday Mathematics,Scale-Up Evaluations,Scale-up,TRUE,RCT (text),RCT,FALSE,NA,FALSE,title + purpose + abstract,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE
R305A120280,Improving Information and Access to Financial Aid: Expanding the FAFSA Experiment,Scale-Up Evaluations,Scale-up,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28,TRUE
R305W020002,Scaling Up a Language and Literacy Development Program at the Pre-Kindergarten Level,Scale-Up Evaluations,Scale-up,TRUE,RCT (text),RCT,FALSE,NA,FALSE,purpose + abstract + eric,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,38,TRUE
R305W020005,Scaling Up an Assessment-Driven Intervention Using the Internet and Hand-held Computers,Scale-Up Evaluations,Scale-up,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,57,TRUE
R324A090111,Ecological Approach to Family Intervention and Treatment (Eco-FIT) Integrated with PBS: An Effectiveness Trial in Middle School,Scale-Up Evaluations,Scale-up,TRUE,RCT (text),RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,11,TRUE
R305A090019,The Impact of School Accountability Sanctions on Student Outcomes: Evidence from North Carolina,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,19,TRUE
R305A090032,The Effects of No Child Left Behind on Student Outcomes and School Services,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
R305A090039,Modeling Longitudinal Effects of New York City's 5th Grade Promotion Policy on Student Achievement through a Regression Discontinuity Design,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE
R305A090209,Preparing to Succeed: An Efficacy Trial of Two Early Childhood Curricula,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,102,TRUE
R305A140493,Consistency Management & Cooperative Discipline (CMCD): An Efficacy Trial with Students in Third and Fourth Grade Urban Schools,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE
R305A160188,"Alignment, Timing and Support: The Effect of Early Intervention on Student College Readiness",Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE
R305A180154,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,TRUE
R305A200060,The Impact of Integration: An Analysis of the METCO Voluntary Desegregation Busing Program,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE
R305A210008,Exploration of Departmentalized Instruction,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE
R305A210286,"The Implementation, Impact, and Cost-Effectiveness of Developmental Education Curricular Reform in California Community Colleges",Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE
R305C190007,The Pathway Project: A Cognitive Strategies Approach to Reading and Writing Instruction for Teachers of Secondary English Language Learners,Development and Innovation,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17,TRUE
R305E100043,Middle School Intervention Project (MSIP),Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE
R305E110019,Gifted Education Program Participation and Program Impacts,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,TRUE
R305E190002,An Evaluation of Turning Around North Carolina's Lowest Performing Schools: A State Partnership Evaluation,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE
R305H190004,"Evaluating Michigan's Early Literacy Law: Impacts, Implementation and Improving State Capacity",Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
R305L030162,Social and Character Development in Rural Youth: The Competence Support Program,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,TRUE
R305U050002,A One-Year Follow-up of Evidence-Based Early Reading Intervention Provided by Kindergarten and First Grade Teachers,Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,145,TRUE
R324A200176,The Role of Algebraic Reasoning Within Additive and Multiplicative Multi-Step Problem Solving for Students With Mathematics Difficulty (Project RAAMPS),Efficacy,Efficacy,FALSE,RDD/QED (text),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,TRUE
R305A080066,Evaluation of the SOURCE Program: An Intervention to Promote College Application and Enrollment Among Urban Youth - Primary Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,710,TRUE
R305A080096,Improving Postsecondary Preparation in Urban Public High Schools: An Evaluation of AVID in Chicago,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A080347,Mindful Instruction of Nonmainstream Children,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,TRUE
R305A080372,Massachusetts Expanded Learning Time: Implementation and Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,TRUE
R305A080459,Efficacy of Read It Again! In Rural Preschool Settings,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R305A080700,Increasing the Efficacy of An Early Mathematics Curriculum with Scaffolding Designed to Promote Self-Regulation,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R305A090094,Efficacy of the Science Writing Heuristic Approach,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE
R305A090195,Testing the Effectiveness of CALM for High School Chemistry Students,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A090197,Efficacy Study of AnimalWatch: An Intelligent Tutoring System for Pre-Algebra,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,TRUE
R305A090353,"Focusing on the Efficacy of Teaching Advanced Forms of Patterning on First Graders' Improvements in Reading, Mathematics, and Reasoning Ability",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A090361,Effects of Classroom Management Training on Early Learning Skills,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,223,TRUE
R305A100047,Linear Functions for Teaching: An Efficacy Study of Learning and Teaching Linear Functions,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,130,TRUE
R305A100275,ECHOS: Early Childhood Hands on Science,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A100289,Learning Leadership: Kernel Routines for Instructional Improvement,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R305A100369,Causes and Consequences of Public Subsidies in Higher Education: Evidence from Community College Districts,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,144,TRUE
R305A100583,An Efficacy Study of Project GLAD,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A100596,Academic Achievement Outcomes from a Pre-K Family and School Intervention,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R305A100625,"The Efficacy of Personal Response Systems (Clickers) as Learning Tools: A Multidisciplinary, Large-Scale, Empirical Evaluation",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,TRUE
R305A100971,Ready or Not? California's Early Assessment Program and the Transition to College,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,TRUE
R305A100995,A Multisite Evaluation of the Implementation and Impact of Supplemental Educational Services,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A110176,Impact of the WRITE Program on English Learner Achievement and Teacher Instructional Practice,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,TRUE
R305A110397,Longitudinal Follow-up of Successful Parent/Child Intervention in Pre-school Children At Risk for School Failure,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,222,TRUE
R305A110398,Training Attention in At-risk Preschoolers: Expansion of our Successful Program to a Wider Population within Head Start,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1120,TRUE
R305A110515,Making Sense of SCIENCE: Efficacy Study of a Professional Development Series for Middle School Science Teachers,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,488,TRUE
R305A110609,State Merit Aid Program and Student College Choice and Success: Evaluating the Efficacy of Florida's Bright Futures Program,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A110685,Data Modeling Supports the Development of Statistical Reasoning,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A110703,Efficacy of the WINGS After-School Social and Emotional Learning (SEL) Program,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,TRUE
R305A110967,"The Impact of Incentives to Recruit and Retain Teachers in ""Hard-to-Staff"" Subjects: An Analysis of the Florida Critical Teacher Shortage Program",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,TRUE
R305A120184,Investigation of the Efficacy of the JUMP Program of Mathematics Instruction,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A120466,Doubling Up? The Impact of Remedial Algebra on Students' Long-Run Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A130195,GlobalEd 2,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A130206,My Science Tutor: Improving Science Learning through Tutorial Dialogs (MyST),Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A140221,Efficacy of ALEKS for Improving Student Algebra Achievement,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A140363,On the Importance of School Facilities Spending to School Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A140386,Internet Implementation of Empirically Supported Interventions That Can Be Remotely Delivered in Authentic Preschool Programs for Mothers and Teachers: Evaluation of Direct Child and Teacher Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A140559,Testing the Integration of an Empirically-supported Teacher Consultation Model and a Social-emotional Learning and Literacy Intervention in Urban Elementary Schools,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A150049,An Efficacy Trial of the HighScope Preschool Curriculum (HSPC),Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A150057,Efficacy and Replication Trial of the Individualized Adaptive ITSS with 4th and 5th Grade Students in High Poverty Schools,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A150200,Embedding Working Memory Training within Math Problem Solving Intervention,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A150253,A Scalable Growth Mindset Intervention to Raise Achievement and Persistence in Community College,Development and Innovation,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A150431,Effects of the Incredible Years Dinosaur Classroom Prevention Program on Preschool Children's Executive Functioning and Academic Achievement,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A150438,Efficacy of RENEW for High School Students with Emotional and Behavioral Challenges,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A150517,Evaluation of a Self-Monitoring Training Program for Elementary School Students,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A160013,Contexts Inside and Outside of School Walls as Predictors of Differential Effectiveness in Preschool Professional Development,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R305A160082,RAP Club: Improving Mental Health and School Performance in Urban Eighth Graders,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A160223,The Impact of New Mexico's Teacher Evaluation System on Student Academic Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
