doi,grant_id,grant_n_current_dois,grant_has_doi,grant_has_no_doi_after_recovery,grant_title,grant_award_year,grant_pi,grant_institution,grant_program_name,grant_goal_text,grant_institution_type,grant_n_direct_dois,grant_n_source_dois_with_meta,grant_n_meta_analyses,grant_n_dois_in_submitted_direct_search,grant_direct_search_scope,grant_n_meta_dois_in_submitted,grant_meta_search_scope,grant_ies_title,grant_ies_pi,grant_ies_awardee,grant_ies_project_type,grant_ies_year,grant_ies_program_name,grant_ies_program_topic,grant_ies_award_page_url,grant_ies_institution_type_from_name,grant_institution_type_source,grant_institution_type_detail,grant_n_products_total,grant_n_products_with_doi,grant_n_products_without_doi,grant_had_any_eric_output,grant_center,grant_topic_area,grant_topic_source,grant_grant_design_class,grant_grant_subject_area,paper_is_empirical,paper_is_meta_analysis,paper_nonempirical_reason,paper_empirical_confirmed,paper_src_original,paper_src_eric_r3,paper_src_manual,paper_src_canonical,paper_src_crossref,paper_src_lydia_fill,paper_openalex_id,paper_title,paper_year,paper_date,paper_language,paper_type,paper_cited_by_count,paper_fwci,paper_is_retracted,paper_is_oa,paper_oa_status,paper_primary_topic,paper_primary_field,paper_abstract,paper_year_source,meta_doi,meta_openalex_id,meta_title,meta_type,meta_year,meta_is_meta_analysis,meta_evidence,meta_epmc_pubtypes,meta_abstract,is_center_grant,institution_is_firm,institution_type_4_0
10.1080/1045988x.2021.2013150,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4200312683,Supporting elementary school classroom management: an implementation study of the CW-FIT program,2021,12/19/2021,en,article,4,0.5478,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"Class-Wide Function-Related Intervention Teams (CW-FIT) is a a a classroom classroom classroom management system using using group contingency involving direct teaching of of of of of of rules/skills, differential reinforcement appropriate behaviors, and and and and and and and minimized social social attention to inappropriate behaviors. behaviors. We investigated elementary school teachers’ teachers’ implementation implementation CW-FIT CW-FIT with with minimal reliance on external researcher support. Nine teachers their classes participated. Ten students students nominated as at risk for for emotional behavioral disorders (EBD) were were individually monitored. Effects examined single case reversal design. During use praise increased increased reprimands decreased, on-task behavior in all classrooms, seven the the at-risk also showed decreased disruptive Teacher student validity ratings indicated support satisfaction program. Implications practice are discussed.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/1098300716632878,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2331535179,Teaching Stimulus Control via Class-Wide Multiple Schedules of Reinforcement in Public Elementary School Classrooms,2016,3/7/2016,en,article,11,0.9321,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"1 In elementary elementary school classrooms, students students commonly recruit teacher teacher teacher teacher attention attention attention attention at at at inappropriately high rates rates or inappropriate times. Multiple schedule schedule schedule schedule interventions have been used to to to to to teach stimulus control by signaling when when reinforcement is is is and not not available contingent on on on an an appropriate response. The purpose of of of of of of of the the the the the current study was was was evaluate evaluate effects a a class-wide class-wide multiple multiple multiple multiple differentiated student recruitment in in two public classrooms. General education teachers implemented intervention intervention intervention context common instructional routine (i.e., small group rotations among reading centers). Results indicated that effective effective decreasing disruptive bids for available. Additional research implementation schedules needed whether this may be identified as supplement Tier classroom management strategies within multi-tiered systems support.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/1098300716665081,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2509263574,Monitoring Academic and Social Skills in Elementary School,2016,8/19/2016,en,article,10,0.9321,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"3 19 160 356 Numerous well-validated academic progress progress progress monitoring monitoring monitoring monitoring tools are are used in in in in schools, but but there fewer behavioral behavioral measures available. Some brief brief behavior behavior rating rating scales have been shown to to be be effective students’ students’ progress, most focus only on on social skills and and and and and and and do not address critical academic-related behaviors. We conducted a a a a a a quasi-replication of of of of study by by Brady, Evans, Berlin, Bunford, Kern examining the the Classroom Performance Survey (CPS) using multi-step analytic strategy, including confirmatory factor analysis reliability reliability analysis. Over period years, elementary elementary elementary schoolteachers schools across three states completed modified modified CPS CPS CPS students identified as as at-risk for for emotional disorders. The was found comprised two factors (Academic Competence Interpersonal Competence) showed evidence validity. These results suggest that shows promise scale schools.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/1098300718762744,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2794199497,Improving Student Behavior in Art Classrooms: An Exploratory Study of CW-FIT Tier 1,2018,3/14/2018,en,article,18,1.6007,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"Disruptive student student student behavior, a a a common concern for for for teachers, presents particular challenges those who teach art. Class-Wide Function-Related Intervention Teams (CW-FIT) is multitiered intervention intervention implementing effective effective classroom classroom management strategies aligned with with with schoolwide positive positive behavior behavior interventions and and and and and and supports. CW-FIT CW-FIT CW-FIT has proven in in in in general education classrooms, its its emphasis on on social skills instruction, teacher teacher teacher praise, group contingency, reinforcement. This first study of implementation elementary art classrooms examined effects on-task on-task behavior. The researchers used single-subject (AB) design one reversal designs (ABAB) two classrooms. Results indicated significantly improved, the the was able to to implement fidelity as as well increase her praise-to-reprimand ratios. Both students found be socially valid. Study implications limitations are discussed.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/1098300718800824,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2898540355,Teacher Praise and Reprimands: The Differential Response of Students at Risk of Emotional and Behavioral Disorders,2018,10/25/2018,en,article,65,7.0431,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"65 239 In the the the the the United States, many teachers teachers teachers feel underprepared to to to to to manage student classroom behavior behavior positively. Such management is is is crucial for for students students students students learn effectively, especially those with or at at at risk risk risk of of of of of of of emotional and and and and and and and and and behavioral disorders (EBD). Although increasing teacher teacher teacher teacher praise praise praise decreasing reprimands may be be research-based practices, more more empirical evidence evidence required them considered based. The current study elementary school across three states contrasted effects these behaviors on engagement engagement disruptions disruptions who who were were were not EBD. Using structural equation modeling, we examined how sensitive reprimand reprimand than their typical peers. These results support literature invite consider that they just as as important how.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/1098300720935101,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W3037920312,“Stop Doing That!”: Effects of Teacher Reprimands on Student Disruptive Behavior and Engagement,2020,6/26/2020,en,article,46,5.6874,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"19 149 311 Many teachers teachers resort to to to using reprimands reprimands reprimands reprimands in in in attempts stop disruptive disruptive disruptive disruptive student behavior, particularly by students students with emotional emotional or or or or behavioral behavioral problems, although this may may not not not be be effective. This study examined short-term longitudinal data on teacher teacher teacher of of different elementary schools across three states, as as well behavior behavior behavior and and and classroom engagement engagement engagement considered at risk for disorders. A cross-lag analysis showed that did decrease students’ students’ future increase their their vice versa. While suppress misbehavior momentarily, they do appear effective decreasing increasing over time. Limitations implications are discussed.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/15345084231175511,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4379209356,A Preliminary Investigation of a Brief Tier 1 Classroom Management Measure,2023,6/3/2023,en,article,2,0.7738,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"1 1 Multitiered systems for supporting students’ behavior in in schools rely on on teachers using using generally effective classroom management strategies, such as Tier Tier practices. practices. However, few tools exist to to easily assess assess classwide In this brief report, we describe one potential potential tool, the the the the the Classroom Atmosphere Rating Scale–Brief (CARS-B) and and and and and properties of tool item response theory multilevel models. We We found that most items CARS-B CARS-B CARS-B had acceptable discriminations difficulty estimates. Teachers’ latent scores were positively associated with student group on-task. discuss changes its use research practice.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/8755123315626229,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2341637830,Managing Student Behavior in an Elementary School Music Classroom: A Study of Class-Wide Function-Related Intervention Teams,2016,1/8/2016,en,article,23,3.2623,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"Classroom management is is a a a common concern for for teachers. Music teachers in in in in in particular experience unique behavior behavior behavior behavior behavior challenges because of of large class sizes, uncommon pacing requirements, and and and and and and and performance-based outcomes. Positive support support an evidence-based framework preventing or eliminating challenging behaviors by teaching reinforcing appropriate social social skills. Class-Wide Function-Related Intervention Teams (CW-FIT), specific positive positive intervention involving skills instruction, reinforcement, group contingencies, has has proven effective elementary schools but not been evaluated specifically music music classrooms. The present study sought to investigate the the the effectiveness CW-FIT CW-FIT CW-FIT increasing on-task on-task teacher teacher praise-to-reprimand praise-to-reprimand ratios ratios sixth-grade classroom. A single-subject reversal (ABAB) design was was used. Results Results indicated that student increased when implemented. Teacher also improved. suggest students found valuable enjoyable. Study limitations implications are addressed.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1353/etc.2014.0016,R324A120344,13,TRUE,FALSE,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",2012,Howard Wills,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,2,1,1,13,all,1,all,"A Multi-Site Efficacy Trial of the Class-wide Function-related Intervention Teams ""CW-FIT"": A Research to Practice Agency for Students With and At Risk for EBD",Howard Wills,University of Kansas,Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/multi-site-efficacy-trial-class-wide-function-related-intervention-teams-cw-fit-research-practice,Uni,06b live IES award page,University,17,12,5,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://openalex.org/W1999785655,CW-FIT: Group Contingency Effects across the Day,2014,1/1/2014,en,article,53,6.5378,FALSE,FALSE,closed,Behavioral and Psychological Studies,Psychology,"This study explored the the the effects of of a a group-contingency intervention intervention on student student behavior behavior across across academic academic instructional periods. periods. Research suggests group contingencies are evidence-based practices, yet calls for for for investigation to to determine best conditions and and groups suited this type intervention. intervention. CW-FIT (Class-Wide Function-related Intervention Teams), an interdependent-group contingency intervention, was implemented in in in first grade general education classroom three three three Results indicate on-task teacher praise increased after all settings. In addition, students identified as at-risk problem behaviors behaviors decreased disruptive response",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1007/s12310-019-09313-5,R324A120358,4,TRUE,FALSE,Efficacy of the Collaborative Life Skills Program,2012,Linda Pfiffner,"University of California, San Francisco",Special Education Research Grants,Efficacy and Replication,Uni,2,2,2,4,all,2,all,Efficacy of the Collaborative Life Skills Program,Linda Pfiffner,"University of California, San Francisco",Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/efficacy-collaborative-life-skills-program,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2911285779,Contribution of the Behavioral Observation of Students in Schools to ADHD Assessment,2019,2/8/2019,en,article,9,0.6566,FALSE,FALSE,closed,Attention Deficit Hyperactivity Disorder,Medicine,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1016/j.jaac.2018.01.016,R324A120358,4,TRUE,FALSE,Efficacy of the Collaborative Life Skills Program,2012,Linda Pfiffner,"University of California, San Francisco",Special Education Research Grants,Efficacy and Replication,Uni,2,2,2,4,all,2,all,Efficacy of the Collaborative Life Skills Program,Linda Pfiffner,"University of California, San Francisco",Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/efficacy-collaborative-life-skills-program,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2794182127,Sustained Effects of Collaborative School-Home Intervention for Attention-Deficit/Hyperactivity Disorder Symptoms and Impairment,2018,2/8/2018,en,article,34,3.0291,FALSE,FALSE,closed,Attention Deficit Hyperactivity Disorder,Medicine,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1007/s12310-019-09313-5,R324A120358,4,TRUE,FALSE,Efficacy of the Collaborative Life Skills Program,2012,Linda Pfiffner,"University of California, San Francisco",Special Education Research Grants,Efficacy and Replication,Uni,2,2,2,4,all,2,all,Efficacy of the Collaborative Life Skills Program,Linda Pfiffner,"University of California, San Francisco",Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/efficacy-collaborative-life-skills-program,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2911285779,Contribution of the Behavioral Observation of Students in Schools to ADHD Assessment,2019,2/8/2019,en,article,9,0.6566,FALSE,FALSE,closed,Attention Deficit Hyperactivity Disorder,Medicine,NA,openalex,10.1177/1087054720916839,W3022890779,The Validity of Teacher Rating Scales for the Assessment of ADHD Symptoms in the Classroom: A Systematic Review and Meta-Analysis,review,2020,TRUE,title,"Meta-Analysis; Research Support, Non-U.S. Gov't; research-article; Systematic Review; Journal Article","Objective: To assess attention-deficit/hyperactivity disorder (ADHD) symptoms in the classroom, most often teacher rating scales are used. However, clinical interviews and observations are recommended as gold standard assessment. This systematic review and meta-analysis evaluates the validity of teacher rating scales. Method: Twenty-two studies ( N = 3,947 children) assessing ADHD symptoms using teacher rating scale and either semi-structured clinical interview or structured classroom observation were meta-analyzed. Results: Results showed convergent validity for rating scale scores, with the strongest correlations ( r = .55–.64) for validation against interviews, and for hyperactive–impulsive behavior. Divergent validity was confirmed for teacher ratings validated against interviews, whereas validated against observations this was confirmed for inattention only. Conclusion: Teacher rating scales appear a valid and time-efficient measure to assess classroom ADHD; although validated against semi-structured clinical interviews, there were only a few studies available. Low correlations between ratings and structured observations of inattention suggest that observations could add information above rating scales.",FALSE,0,Uni
10.1016/j.jaac.2018.01.016,R324A120358,4,TRUE,FALSE,Efficacy of the Collaborative Life Skills Program,2012,Linda Pfiffner,"University of California, San Francisco",Special Education Research Grants,Efficacy and Replication,Uni,2,2,2,4,all,2,all,Efficacy of the Collaborative Life Skills Program,Linda Pfiffner,"University of California, San Francisco",Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/efficacy-collaborative-life-skills-program,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2794182127,Sustained Effects of Collaborative School-Home Intervention for Attention-Deficit/Hyperactivity Disorder Symptoms and Impairment,2018,2/8/2018,en,article,34,3.0291,FALSE,FALSE,closed,Attention Deficit Hyperactivity Disorder,Medicine,NA,openalex,10.1016/j.jpsychires.2019.10.007,W2979827051,Non-pharmacological interventions for cognitive difficulties in ADHD: A systematic review and meta-analysis,review,2019,TRUE,title,"Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review; Journal Article",NA,FALSE,0,Uni
10.1007/s12310-020-09378-7,R324A120358,4,TRUE,FALSE,Efficacy of the Collaborative Life Skills Program,2012,Linda Pfiffner,"University of California, San Francisco",Special Education Research Grants,Efficacy and Replication,Uni,2,2,2,4,all,2,all,Efficacy of the Collaborative Life Skills Program,Linda Pfiffner,"University of California, San Francisco",Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/efficacy-collaborative-life-skills-program,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W3035812494,Outcomes of School–Home Intervention for Attention and Behavior Problems: Teacher Adherence Matters,2020,6/19/2020,en,article,7,0.1798,FALSE,TRUE,green,Child and Adolescent Psychosocial and Emotional Development,Psychology,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1007/s12310-024-09699-x,R324A120358,4,TRUE,FALSE,Efficacy of the Collaborative Life Skills Program,2012,Linda Pfiffner,"University of California, San Francisco",Special Education Research Grants,Efficacy and Replication,Uni,2,2,2,4,all,2,all,Efficacy of the Collaborative Life Skills Program,Linda Pfiffner,"University of California, San Francisco",Efficacy,2012,Special Education Research Grants,"Social, Emotional, and Behavioral Competence",https://ies.ed.gov/use-work/awards/efficacy-collaborative-life-skills-program,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4405022486,The Role of Externalizing Problems and Empathy on the Daily Report Card,2024,12/4/2024,en,article,0,0,FALSE,TRUE,hybrid,Child and Adolescent Psychosocial and Emotional Development,Psychology,"71 The The daily report card (DRC) is is a a a a commonly used behavioral behavioral behavioral intervention intervention intervention in in in which teachers rate child child child child child performance performance performance on on on target goals goals goals goals goals and and and and and and and and and and and and parents parents parents provide home rewards based the the the the the the the the child's child's child's performance. performance. current study investigated associations between externalizing externalizing externalizing problems, empathy, specific components of of of of of of DRC: (1) types DRC DRC DRC DRC DRC DRC DRC DRC that that that that are chosen, (2) teacher teacher parent parent adherence adherence adherence to to to to DRC, (3) DRC. These aims were were examined sample children children (ages 7-11) who enrolled school-home designed for with significant inattentive hyperactive/impulsive behaviors. Teachers completed separate baseline baseline measures inattention (IA), hyperactivity/impulsivity (H/I), conduct problems problems (CP), empathy. Outcomes included type (i.e., academic, behavioral, social-emotional), during during initial four-week period, same period. First, IA predicted predicted predicted predicted predicted more more more more academic academic but but fewer fewer social-emotional social-emotional goals, goals, H/I H/I CP goals. Second, better better parental such rewarded their frequently. Third, empathy overall overall performance; did not negatively impact Results suggest robust modification tool can be tailored fit each needs severity problems. Empathy may serve as an important factor when designing treatment protocols improve behavior.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
NA,R324A120363,0,FALSE,FALSE,Enhancing Early Learning for Infants with Disabilities: A Responsive Parenting Intervention,2012,Heather Taylor,University of Texas Health Science Center at Houston,Special Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,NA,NA,NA,NA,Enhancing Early Learning for Infants with Disabilities: A Responsive Parenting Intervention,Heather Taylor,University of Texas Health Science Center at Houston,Efficacy,2012,Special Education Research Grants,Early Intervention and Early Learning,https://ies.ed.gov/use-work/awards/enhancing-early-learning-infants-disabilities-responsive-parenting-intervention,Uni,06b live IES award page,University,0,0,0,FALSE,NCSER,ECE,IES program topic,Efficacy,ECE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/0014402920938003,R324A120365,4,TRUE,FALSE,The Effects of Online Decision Making Support for Home Visitors Using an RTI Approach to Promote the Language Development of At-risk Infants and Toddlers,2012,Jay Buzhardt,University of Kansas,Special Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,4,all,NA,NA,The Effects of Online Decision Making Support for Home Visitors Using an RTI Approach to Promote the Language Development of At-risk Infants and Toddlers,Jay Buzhardt,University of Kansas,Efficacy,2012,Special Education Research Grants,Early Intervention and Early Learning,https://ies.ed.gov/use-work/awards/effects-online-decision-making-support-home-visitors-using-rti-approach-promote-language-development,Uni,06b live IES award page,University,5,4,1,TRUE,NCSER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W3042517752,Technology to Guide Data-Driven Intervention Decisions: Effects on Language Growth of Young Children at Risk for Language Delay,2020,7/16/2020,en,article,24,4.3333,FALSE,FALSE,closed,Language Development and Disorders,Psychology,"Data-driven decision making (DDDM) helps educators educators identify children children children not responding to to to to to to to intervention, individualize instruction, and and and and monitor response intervention in in in in in multitiered systems of of support (MTSS). More prevalent K–12 special education, MTSS practices are are emerging early childhood. In previous reports, we we described the the the Making Online Decisions (MOD) web application guide guide DDDM for for serving families with infants toddlers Early Early Head Start home-visiting programs. Findings from from randomized randomized control control trials indicated that that that at at risk language language language language language delay achieved significantly larger growth growth on on Communication Indicator formative measure if their their home home home visitors visitors used MOD MOD DDDM, compared whose were were self-guided DDDM. Here, describe findings a trial indicating these these superior effects extend children’s standardized, norm-referenced outcomes administered by assessors who blind condition parents’ use promotion strategies mediated effects. Implications limitations discussed.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
